comune,mese,tot_rsu
BITONTO,2015-10-01,37.52490162131377
BITONTO,2015-11-01,37.20722564882472
BITONTO,2015-12-01,37.95166396688451
BITONTO,2016-01-01,37.47559573014835
BITONTO,2016-02-01,37.757335366596024
BITONTO,2016-03-01,38.00608327985358
BITONTO,2016-04-01,38.772223678155704
BITONTO,2016-05-01,39.300156621757424
BITONTO,2016-06-01,38.92935925399345
BITONTO,2016-07-01,39.13517138629859
BITONTO,2016-08-01,39.07348222374006
BITONTO,2016-09-01,39.27581524823208
BITONTO,2016-10-01,38.866908649689336
BITONTO,2016-11-01,38.73444873887501
BITONTO,2016-12-01,38.601233576898395
BITONTO,2017-01-01,37.54412957303547
BITONTO,2017-02-01,37.58699936236992
BITONTO,2017-03-01,38.66317036278882
BITONTO,2017-04-01,39.85430668562361
BITONTO,2017-05-01,41.56905492491855
BITONTO,2017-06-01,41.39243758344391
BITONTO,2017-07-01,41.09681865924347
BITONTO,2017-08-01,40.18005517873246
BITONTO,2017-09-01,40.08977790250657
BITONTO,2017-10-01,42.712616615112864
BITONTO,2017-11-01,43.9159979117099
BITONTO,2017-12-01,44.00427562953074
BITONTO,2018-01-01,42.62266124921844
BITONTO,2018-02-01,40.899116191057914
BITONTO,2018-03-01,41.42628769291405
BITONTO,2018-04-01,41.362951835198416
BITONTO,2018-05-01,43.27095151328809
BITONTO,2018-06-01,43.41069155006015
BITONTO,2018-07-01,44.10599310369021
BITONTO,2018-08-01,43.77537881210961
BITONTO,2018-09-01,43.100332847028625
BITONTO,2018-10-01,44.6596479208926
BITONTO,2018-11-01,48.590668314737506
BITONTO,2018-12-01,49.07813960590747
BITONTO,2019-01-01,46.26138706209361
BITONTO,2019-02-01,40.9682588159065
BITONTO,2019-03-01,40.594093770828735
BITONTO,2019-04-01,40.8017630781231
BITONTO,2019-05-01,42.00365863472876
BITONTO,2019-06-01,42.311175860026786
BITONTO,2019-07-01,43.11025635205434
BITONTO,2019-08-01,43.498653548132815
BITONTO,2019-09-01,43.35674061662336
BITONTO,2019-10-01,42.95037215723256
BITONTO,2019-11-01,42.17419682340536
BITONTO,2019-12-01,42.3363096282142
BITONTO,2020-01-01,42.60512332673692
BITONTO,2020-02-01,41.62973502239959
BITONTO,2020-03-01,40.88490880239039
BITONTO,2020-04-01,38.88454562150361
BITONTO,2020-05-01,40.23285466367593
BITONTO,2020-06-01,40.82770162213917
BITONTO,2020-07-01,42.97037393186644
BITONTO,2020-08-01,42.460393679827156
BITONTO,2020-09-01,42.191685221220496
BITONTO,2020-10-01,41.91341231141936
BITONTO,2020-11-01,42.23764411162034
BITONTO,2020-12-01,43.329142996283586
BITONTO,2021-01-01,42.723388230050325
BITONTO,2021-02-01,41.735990194116056
BITONTO,2021-03-01,40.89629947565759
BITONTO,2021-04-01,40.92355042333272
BITONTO,2021-05-01,42.83640970931084
BITONTO,2021-06-01,41.94057040034502
BITONTO,2021-07-01,43.136603474568055
BITONTO,2021-08-01,41.85637227691717
BITONTO,2021-09-01,42.251300538374394
BITONTO,2021-10-01,41.10703312168417
BITONTO,2021-11-01,41.48312962875072
BITONTO,2021-12-01,42.63844723662679
BITRITTO,2014-03-01,34.583488186886115
BITRITTO,2014-04-01,33.55705984721116
BITRITTO,2014-05-01,34.55124915199245
BITRITTO,2014-06-01,33.2320738577707
BITRITTO,2014-07-01,33.25826623012713
BITRITTO,2014-08-01,31.895466477892814
BITRITTO,2014-09-01,32.6174379848391
BITRITTO,2014-10-01,35.46700881927853
BITRITTO,2014-11-01,36.47895466477893
BITRITTO,2014-12-01,36.94770374303159
BITRITTO,2015-01-01,35.8592159985842
BITRITTO,2015-02-01,35.27761555024629
BITRITTO,2015-03-01,35.47335044096393
BITRITTO,2015-04-01,34.87133881957349
BITRITTO,2015-05-01,36.181901306669026
BITRITTO,2015-06-01,36.57705807745627
BITRITTO,2015-07-01,35.950535350853905
BITRITTO,2015-08-01,35.134206412411885
BITRITTO,2015-09-01,34.001356812081525
BITRITTO,2015-10-01,35.22761997463351
BITRITTO,2015-11-01,36.070937675131994
BITRITTO,2015-12-01,36.883314160988704
BITRITTO,2016-01-01,36.652892074447685
BITRITTO,2016-02-01,36.469781435271216
BITRITTO,2016-03-01,36.50255139663157
BITRITTO,2016-04-01,36.95177417927617
BITRITTO,2016-05-01,36.495767336223935
BITRITTO,2016-06-01,37.617467480753916
BITRITTO,2016-07-01,36.37436215084211
BITRITTO,2016-08-01,36.7752116331888
BITRITTO,2016-09-01,36.29737781317288
BITRITTO,2016-10-01,38.27566881986845
BITRITTO,2016-11-01,38.81426422440492
BITRITTO,2016-12-01,33.88284222635165
BITRITTO,2017-01-01,29.277940005309265
BITRITTO,2017-02-01,24.94292540483143
BITRITTO,2017-03-01,26.2262926584668
BITRITTO,2017-04-01,26.463911748222873
BITRITTO,2017-05-01,27.774710202636935
BITRITTO,2017-06-01,27.826917971860897
BITRITTO,2017-07-01,28.461788042356137
BITRITTO,2017-08-01,28.154175146742176
BITRITTO,2017-09-01,27.945639028994485
BITRITTO,2017-10-01,27.19172344630269
BITRITTO,2017-11-01,27.026516827419403
BITRITTO,2017-12-01,26.583488186886115
BITRITTO,2018-01-01,27.171341769164968
BITRITTO,2018-02-01,26.405332861398698
BITRITTO,2018-03-01,26.658407810518245
BITRITTO,2018-04-01,25.99843671651476
BITRITTO,2018-05-01,26.80338023183789
BITRITTO,2018-06-01,26.22977317641507
BITRITTO,2018-07-01,25.559625991800132
BITRITTO,2018-08-01,25.039907972745773
BITRITTO,2018-09-01,24.89499454325576
BITRITTO,2018-10-01,25.81517859776421
BITRITTO,2018-11-01,25.710143645105152
BITRITTO,2018-12-01,25.88534937911099
BITRITTO,2019-01-01,26.687579270271065
BITRITTO,2019-02-01,26.339999410081703
BITRITTO,2019-03-01,27.45459103914108
BITRITTO,2019-04-01,26.875733710881043
BITRITTO,2019-05-01,29.239270860985755
BITRITTO,2019-06-01,28.739521576261687
BITRITTO,2019-07-01,28.932572338731084
BITRITTO,2019-08-01,27.13727398755272
BITRITTO,2019-09-01,26.9247559213049
BITRITTO,2019-10-01,28.082765536973127
BITRITTO,2019-11-01,29.41155649942483
BITRITTO,2019-12-01,30.989882901218184
BITRITTO,2020-01-01,29.617585464413178
BITRITTO,2020-02-01,28.72309235170929
BITRITTO,2020-03-01,27.391794236498246
BITRITTO,2020-04-01,26.819691472731026
BITRITTO,2020-05-01,27.736454001120848
BITRITTO,2020-06-01,29.174291360646553
BITRITTO,2020-07-01,30.167153349261127
BITRITTO,2020-08-01,28.647966256673453
BITRITTO,2020-09-01,27.765389493555144
BITRITTO,2020-10-01,28.469928914845294
BITRITTO,2020-11-01,30.108839925670296
BITRITTO,2020-12-01,31.66297967731469
BITRITTO,2021-01-01,30.99354039465534
BITRITTO,2021-02-01,30.3553077898711
BITRITTO,2021-03-01,30.107542105418396
BITRITTO,2021-04-01,30.12346989941893
BITRITTO,2021-05-01,29.915789163200895
BITRITTO,2021-06-01,28.64481019378816
BITRITTO,2021-07-01,29.0237147155119
BITRITTO,2021-08-01,28.8285992390054
BITRITTO,2021-09-01,28.76842757278117
BITRITTO,2021-10-01,28.836976078813088
BITRITTO,2021-11-01,28.902457009704158
BITRITTO,2021-12-01,29.092705660266056
BOTRUGNO,2014-03-01,30.55348931841302
BOTRUGNO,2014-04-01,30.81790437436419
BOTRUGNO,2014-05-01,32.79674465920651
BOTRUGNO,2014-06-01,33.99259409969482
BOTRUGNO,2014-07-01,38.03841302136317
BOTRUGNO,2014-08-01,42.35255340793489
BOTRUGNO,2014-09-01,42.93412004069176
BOTRUGNO,2014-10-01,39.30824008138351
BOTRUGNO,2014-11-01,33.892980671414044
BOTRUGNO,2014-12-01,31.315971515768055
BOTRUGNO,2015-01-01,30.37538148524924
BOTRUGNO,2015-02-01,29.546490335707016
BOTRUGNO,2015-03-01,29.396337741607322
BOTRUGNO,2015-04-01,29.969481180061035
BOTRUGNO,2015-05-01,31.311088504577825
BOTRUGNO,2015-06-01,34.246998982705996
BOTRUGNO,2015-07-01,38.681993896236
BOTRUGNO,2015-08-01,43.83601220752798
BOTRUGNO,2015-09-01,43.51373346897254
BOTRUGNO,2015-10-01,38.42075279755849
BOTRUGNO,2015-11-01,32.415869786368255
BOTRUGNO,2015-12-01,29.847405900305187
BOTRUGNO,2016-01-01,29.78758901322482
BOTRUGNO,2016-02-01,30.087894201424213
BOTRUGNO,2016-03-01,28.445981688708034
BOTRUGNO,2016-04-01,29.404272634791454
BOTRUGNO,2016-05-01,30.711698880976602
BOTRUGNO,2016-06-01,32.77293997965412
BOTRUGNO,2016-07-01,34.3398982706002
BOTRUGNO,2016-08-01,38.10592065106815
BOTRUGNO,2016-09-01,39.65444557477112
BOTRUGNO,2016-10-01,37.56012207527976
BOTRUGNO,2016-11-01,33.03234994913531
BOTRUGNO,2016-12-01,30.269786368260423
BOTRUGNO,2017-01-01,29.33957273652085
BOTRUGNO,2017-02-01,27.97232960325534
BOTRUGNO,2017-03-01,30.150152594099694
BOTRUGNO,2017-04-01,29.0087487283825
BOTRUGNO,2017-05-01,34.19816887080366
BOTRUGNO,2017-06-01,35.5440488301119
BOTRUGNO,2017-07-01,39.98514750762971
BOTRUGNO,2017-08-01,40.560122075279764
BOTRUGNO,2017-09-01,39.829501525941005
BOTRUGNO,2017-10-01,38.66124109867752
BOTRUGNO,2017-11-01,45.50233977619533
BOTRUGNO,2017-12-01,43.35503560528992
BOTRUGNO,2018-01-01,43.45269582909461
BOTRUGNO,2018-02-01,30.869175991861646
BOTRUGNO,2018-03-01,31.7029501525941
BOTRUGNO,2018-04-01,31.80915564598169
BOTRUGNO,2018-05-01,34.07487283825024
BOTRUGNO,2018-06-01,35.51291963377416
BOTRUGNO,2018-07-01,38.44028484231942
BOTRUGNO,2018-08-01,42.0646998982706
BOTRUGNO,2018-09-01,39.86246185147508
BOTRUGNO,2018-10-01,36.81851475076297
BOTRUGNO,2018-11-01,31.7499491353001
BOTRUGNO,2018-12-01,32.18331637843337
BOTRUGNO,2019-01-01,30.34913530010173
BOTRUGNO,2019-02-01,29.41281790437436
BOTRUGNO,2019-03-01,29.285859613428283
BOTRUGNO,2019-04-01,29.981688708036625
BOTRUGNO,2019-05-01,32.43173957273652
BOTRUGNO,2019-06-01,33.145879959308246
BOTRUGNO,2019-07-01,34.90620549338758
BOTRUGNO,2019-08-01,38.35361139369278
BOTRUGNO,2019-09-01,40.20183112919633
BOTRUGNO,2019-10-01,38.603865717192264
BOTRUGNO,2019-11-01,34.62006103763988
BOTRUGNO,2019-12-01,33.73501525940996
BOTRUGNO,2020-01-01,34.2489521871821
BOTRUGNO,2020-02-01,32.35483214649034
BOTRUGNO,2020-03-01,31.472227873855545
BOTRUGNO,2020-04-01,30.4675483214649
BOTRUGNO,2020-05-01,31.745798575788402
BOTRUGNO,2020-06-01,33.08984740590031
BOTRUGNO,2020-07-01,35.838006103763995
BOTRUGNO,2020-08-01,40.568301119023396
BOTRUGNO,2020-09-01,41.931881993896226
BOTRUGNO,2020-10-01,40.73163784333672
BOTRUGNO,2020-11-01,36.091556459816886
BOTRUGNO,2020-12-01,34.181078331637835
BOTRUGNO,2021-01-01,33.13733468972532
BOTRUGNO,2021-02-01,33.51698880976602
BOTRUGNO,2021-03-01,33.67690742624619
BOTRUGNO,2021-04-01,34.69257375381485
BOTRUGNO,2021-05-01,35.21383519837232
BOTRUGNO,2021-06-01,35.100427263479155
BOTRUGNO,2021-07-01,37.70551373346897
BOTRUGNO,2021-08-01,43.082929806714134
BOTRUGNO,2021-09-01,44.501322482197345
BOTRUGNO,2021-10-01,41.00386571719226
BOTRUGNO,2021-11-01,37.02909460834181
BOTRUGNO,2021-12-01,34.97212614445574
BOVINO,2014-03-01,26.968576070798907
BOVINO,2014-04-01,27.213330106820617
BOVINO,2014-05-01,29.949182424724302
BOVINO,2014-06-01,31.248660421059913
BOVINO,2014-07-01,32.70266532996854
BOVINO,2014-08-01,35.78490683444533
BOVINO,2014-09-01,38.053548587824515
BOVINO,2014-10-01,37.44996024475403
BOVINO,2014-11-01,31.908770352957436
BOVINO,2014-12-01,27.581498254226155
BOVINO,2015-01-01,25.83192173402012
BOVINO,2015-02-01,24.49873820306288
BOVINO,2015-03-01,24.032046185224875
BOVINO,2015-04-01,23.11940401700833
BOVINO,2015-05-01,24.359249144397964
BOVINO,2015-06-01,26.095343450755347
BOVINO,2015-07-01,27.570090227123444
BOVINO,2015-08-01,31.988107995989896
BOVINO,2015-09-01,33.5603415494175
BOVINO,2015-10-01,33.67960728730943
BOVINO,2015-11-01,29.102914232378055
BOVINO,2015-12-01,27.480900197047742
BOVINO,2016-01-01,26.321429806063538
BOVINO,2016-02-01,25.086251598852282
BOVINO,2016-03-01,23.875963632592388
BOVINO,2016-04-01,25.049953330798214
BOVINO,2016-05-01,26.361876447609497
BOVINO,2016-06-01,29.123656099837525
BOVINO,2016-07-01,28.6694092024752
BOVINO,2016-08-01,32.962975766584854
BOVINO,2016-09-01,32.74622325163342
BOVINO,2016-10-01,34.09133335637984
BOVINO,2016-11-01,31.141839803643645
BOVINO,2016-12-01,29.115359352853734
BOVINO,2017-01-01,27.15836415805303
BOVINO,2017-02-01,24.19331420472223
BOVINO,2017-03-01,25.83503301413904
BOVINO,2017-04-01,26.859681266636706
BOVINO,2017-05-01,29.541604729145778
BOVINO,2017-06-01,29.127804473329412
BOVINO,2017-07-01,30.3308327859785
BOVINO,2017-08-01,33.93473225706087
BOVINO,2017-09-01,35.03301413903965
BOVINO,2017-10-01,34.396238808034006
BOVINO,2017-11-01,29.27299754554569
BOVINO,2017-12-01,26.51951464030145
BOVINO,2018-01-01,25.439900439036194
BOVINO,2018-02-01,23.755660801327476
BOVINO,2018-03-01,24.53140664431154
BOVINO,2018-04-01,23.35223147924085
BOVINO,2018-05-01,26.673004459501502
BOVINO,2018-06-01,26.907387561793477
BOVINO,2018-07-01,29.44100667196737
BOVINO,2018-08-01,32.91319528468213
BOVINO,2018-09-01,35.35243889791545
BOVINO,2018-10-01,34.734331247623324
BOVINO,2018-11-01,31.430151761330244
BOVINO,2018-12-01,28.068932139523632
BOVINO,2019-01-01,26.843087772669133
BOVINO,2019-02-01,24.786531614062987
BOVINO,2019-03-01,23.9377743976216
BOVINO,2019-04-01,23.649462439935007
BOVINO,2019-05-01,25.529712725135685
BOVINO,2019-06-01,27.551422546409924
BOVINO,2019-07-01,28.902755211394204
BOVINO,2019-08-01,32.76955785252532
BOVINO,2019-09-01,33.563971376222895
BOVINO,2019-10-01,33.67079199363916
BOVINO,2019-11-01,29.827842500086422
BOVINO,2019-12-01,30.629515677394824
BOVINO,2020-01-01,29.368410135859225
BOVINO,2020-02-01,27.41867459466934
BOVINO,2020-03-01,24.138348255954643
BOVINO,2020-04-01,22.52981643447298
BOVINO,2020-05-01,23.35326857261382
BOVINO,2020-06-01,25.06447263801984
BOVINO,2020-07-01,28.26079441352369
BOVINO,2020-08-01,33.15172676046599
BOVINO,2020-09-01,33.100909185190304
BOVINO,2020-10-01,32.32402253949597
BOVINO,2020-11-01,27.151000795104917
BOVINO,2020-12-01,26.576451066477684
BOVINO,2021-01-01,26.237425242852698
BOVINO,2021-02-01,24.633041794862926
BOVINO,2021-03-01,23.118885470321846
BOVINO,2021-04-01,22.060013136516055
BOVINO,2021-05-01,24.554222698516956
BOVINO,2021-06-01,26.673004459501502
BOVINO,2021-07-01,28.67044629584817
BOVINO,2021-08-01,32.28160542054137
BOVINO,2021-09-01,32.4859128150171
BOVINO,2021-10-01,31.199191067169085
BOVINO,2021-11-01,27.752929788778648
BOVINO,2021-12-01,27.399073529920145
BRINDISI,2014-03-01,41.26997600723783
BRINDISI,2014-04-01,40.81224598840758
BRINDISI,2014-05-01,42.846927726159855
BRINDISI,2014-06-01,43.02829055118821
BRINDISI,2014-07-01,43.98409947122998
BRINDISI,2014-08-01,43.54570563113612
BRINDISI,2014-09-01,44.71957120197414
BRINDISI,2014-10-01,44.39581604430465
BRINDISI,2014-11-01,43.578066820939654
BRINDISI,2014-12-01,41.92637229177986
BRINDISI,2015-01-01,40.55111077841606
BRINDISI,2015-02-01,39.64900098991116
BRINDISI,2015-03-01,40.63772477888327
BRINDISI,2015-04-01,41.71360463180338
BRINDISI,2015-05-01,43.339756355371655
BRINDISI,2015-06-01,43.780612712421124
BRINDISI,2015-07-01,43.999761233942976
BRINDISI,2015-08-01,45.05771427317676
BRINDISI,2015-09-01,44.34466461112753
BRINDISI,2015-10-01,44.29434950446363
BRINDISI,2015-11-01,43.453957515129375
BRINDISI,2015-12-01,43.06448490417737
BRINDISI,2016-01-01,42.37604492415628
BRINDISI,2016-02-01,41.267525105928236
BRINDISI,2016-03-01,41.65128669092185
BRINDISI,2016-04-01,42.31859393895591
BRINDISI,2016-05-01,43.21206943058812
BRINDISI,2016-06-01,42.82362286836763
BRINDISI,2016-07-01,42.466879276009685
BRINDISI,2016-08-01,43.82637448584633
BRINDISI,2016-09-01,44.57930066067213
BRINDISI,2016-10-01,44.433214552597576
BRINDISI,2016-11-01,42.421969316625734
BRINDISI,2016-12-01,41.39626905449932
BRINDISI,2017-01-01,40.00668932147849
BRINDISI,2017-02-01,38.698364904228995
BRINDISI,2017-03-01,38.34257766672646
BRINDISI,2017-04-01,38.88096285961717
BRINDISI,2017-05-01,40.91390612234889
BRINDISI,2017-06-01,41.53646603004322
BRINDISI,2017-07-01,41.941542325478146
BRINDISI,2017-08-01,42.58675274290574
BRINDISI,2017-09-01,43.153906019098706
BRINDISI,2017-10-01,44.82853370537817
BRINDISI,2017-11-01,43.11507104258167
BRINDISI,2017-12-01,41.06633050126675
BRINDISI,2018-01-01,40.10742020373843
BRINDISI,2018-02-01,38.97284261961211
BRINDISI,2018-03-01,39.72578041008392
BRINDISI,2018-04-01,38.6246946053068
BRINDISI,2018-05-01,40.576161854992854
BRINDISI,2018-06-01,41.22412130864449
BRINDISI,2018-07-01,41.89039476418302
BRINDISI,2018-08-01,41.91081894176302
BRINDISI,2018-09-01,41.1450768374984
BRINDISI,2018-10-01,41.54268040066235
BRINDISI,2018-11-01,41.65761721800115
BRINDISI,2018-12-01,42.26376034599137
BRINDISI,2019-01-01,42.10876890930374
BRINDISI,2019-02-01,40.63846043646435
BRINDISI,2019-03-01,40.09933958599256
BRINDISI,2019-04-01,39.36701182343702
BRINDISI,2019-05-01,40.355813050049235
BRINDISI,2019-06-01,40.11138113903025
BRINDISI,2019-07-01,41.08167476965528
BRINDISI,2019-08-01,41.822598110263456
BRINDISI,2019-09-01,41.623815688091504
BRINDISI,2019-10-01,41.00005549697541
BRINDISI,2019-11-01,40.14247235153591
BRINDISI,2019-12-01,40.25185301819655
BRINDISI,2020-01-01,39.88003618919048
BRINDISI,2020-02-01,38.525922895341736
BRINDISI,2020-03-01,37.46001313858627
BRINDISI,2020-04-01,36.26960301593795
BRINDISI,2020-05-01,37.35651773257427
BRINDISI,2020-06-01,38.71440611137855
BRINDISI,2020-07-01,40.70610221510369
BRINDISI,2020-08-01,42.017237618689315
BRINDISI,2020-09-01,42.54778225051851
BRINDISI,2020-10-01,42.99900750757921
BRINDISI,2020-11-01,41.297412163130126
BRINDISI,2020-12-01,42.05300993653985
BRINDISI,2021-01-01,40.77114596091722
BRINDISI,2021-02-01,40.69878048623094
BRINDISI,2021-03-01,40.10038112225209
BRINDISI,2021-04-01,40.538043176646866
BRINDISI,2021-05-01,42.22457690009382
BRINDISI,2021-06-01,41.791235866017395
BRINDISI,2021-07-01,42.67379265039357
BRINDISI,2021-08-01,42.938706817222645
BRINDISI,2021-09-01,43.54826107325987
BRINDISI,2021-10-01,43.271111759292836
BRINDISI,2021-11-01,43.1453917505682
BRINDISI,2021-12-01,42.19882888475601
CAGNANO VARANO,2014-03-01,33.157259781425935
CAGNANO VARANO,2014-04-01,34.438425509769594
CAGNANO VARANO,2014-05-01,36.58300610304205
CAGNANO VARANO,2014-06-01,40.48540474050244
CAGNANO VARANO,2014-07-01,41.481903770639164
CAGNANO VARANO,2014-08-01,45.835407106022615
CAGNANO VARANO,2014-09-01,42.47258362113829
CAGNANO VARANO,2014-10-01,38.44490703505701
CAGNANO VARANO,2014-11-01,30.817523773477788
CAGNANO VARANO,2014-12-01,27.7953351942092
CAGNANO VARANO,2015-01-01,29.896390216208545
CAGNANO VARANO,2015-02-01,28.863414864928796
CAGNANO VARANO,2015-03-01,29.324028953966973
CAGNANO VARANO,2015-04-01,28.064626011259875
CAGNANO VARANO,2015-05-01,30.72020627335951
CAGNANO VARANO,2015-06-01,34.979278043241706
CAGNANO VARANO,2015-07-01,38.69267161848891
CAGNANO VARANO,2015-08-01,48.44585324312816
CAGNANO VARANO,2015-09-01,45.23442304962862
CAGNANO VARANO,2015-10-01,42.23234139187207
CAGNANO VARANO,2015-11-01,30.059847660500537
CAGNANO VARANO,2015-12-01,30.17575814921701
CAGNANO VARANO,2016-01-01,29.372190944788752
CAGNANO VARANO,2016-02-01,29.788049392061307
CAGNANO VARANO,2016-03-01,29.761082462033393
CAGNANO VARANO,2016-04-01,31.078204097080942
CAGNANO VARANO,2016-05-01,33.955622841462834
CAGNANO VARANO,2016-06-01,38.435444954345456
CAGNANO VARANO,2016-07-01,42.245824856886024
CAGNANO VARANO,2016-08-01,50.91167147655769
CAGNANO VARANO,2016-09-01,48.125561811042246
CAGNANO VARANO,2016-10-01,44.01286842976771
CAGNANO VARANO,2016-11-01,34.6600865780385
CAGNANO VARANO,2016-12-01,33.90122770497232
CAGNANO VARANO,2017-01-01,33.49766996262478
CAGNANO VARANO,2017-02-01,32.01258456734636
CAGNANO VARANO,2017-03-01,31.04224819037706
CAGNANO VARANO,2017-04-01,31.765624260774942
CAGNANO VARANO,2017-05-01,34.595259497563504
CAGNANO VARANO,2017-06-01,37.518096229360836
CAGNANO VARANO,2017-07-01,42.29313526044377
CAGNANO VARANO,2017-08-01,49.525476652315845
CAGNANO VARANO,2017-09-01,49.27331220135307
CAGNANO VARANO,2017-10-01,44.39702890665657
CAGNANO VARANO,2017-11-01,34.2517859677343
CAGNANO VARANO,2017-12-01,31.09807446657519
CAGNANO VARANO,2018-01-01,29.149358944031786
CAGNANO VARANO,2018-02-01,28.087713488196048
CAGNANO VARANO,2018-03-01,30.22472441689927
CAGNANO VARANO,2018-04-01,30.696882244405543
CAGNANO VARANO,2018-05-01,35.987604674267864
CAGNANO VARANO,2018-06-01,37.74897099872262
CAGNANO VARANO,2018-07-01,42.47436249231206
CAGNANO VARANO,2018-08-01,48.72170128211193
CAGNANO VARANO,2018-09-01,46.84489757297629
CAGNANO VARANO,2018-10-01,43.635804513412495
CAGNANO VARANO,2018-11-01,33.93906420021762
CAGNANO VARANO,2018-12-01,32.87647253631073
CAGNANO VARANO,2019-01-01,31.595779912002644
CAGNANO VARANO,2019-02-01,30.56299380233713
CAGNANO VARANO,2019-03-01,30.4546529781899
CAGNANO VARANO,2019-04-01,32.57605147371907
CAGNANO VARANO,2019-05-01,35.17055400482566
CAGNANO VARANO,2019-06-01,37.345413256375075
CAGNANO VARANO,2019-07-01,40.146662251029
CAGNANO VARANO,2019-08-01,48.97336424279699
CAGNANO VARANO,2019-09-01,49.08548989922884
CAGNANO VARANO,2019-10-01,46.18536216113924
CAGNANO VARANO,2019-11-01,36.40062449732695
CAGNANO VARANO,2019-12-01,34.14439135165823
CAGNANO VARANO,2020-01-01,31.86828783649524
CAGNANO VARANO,2020-02-01,31.17500118276008
CAGNANO VARANO,2020-03-01,30.81875384397028
CAGNANO VARANO,2020-04-01,30.36410086578038
CAGNANO VARANO,2020-05-01,32.69290817050669
CAGNANO VARANO,2020-06-01,33.96603113024554
CAGNANO VARANO,2020-07-01,39.374556464966645
CAGNANO VARANO,2020-08-01,46.55154468467616
CAGNANO VARANO,2020-09-01,46.73747457065809
CAGNANO VARANO,2020-10-01,43.94616076075129
CAGNANO VARANO,2020-11-01,34.395136490514254
CAGNANO VARANO,2020-12-01,34.44102758196527
CAGNANO VARANO,2021-01-01,33.44183185882576
CAGNANO VARANO,2021-02-01,33.07706864739556
CAGNANO VARANO,2021-03-01,32.62549084543691
CAGNANO VARANO,2021-04-01,32.47078582580309
CAGNANO VARANO,2021-05-01,34.75493210957089
CAGNANO VARANO,2021-06-01,36.77295737332639
CAGNANO VARANO,2021-07-01,41.28826228887732
CAGNANO VARANO,2021-08-01,49.45829587926385
CAGNANO VARANO,2021-09-01,49.87273501442967
CAGNANO VARANO,2021-10-01,46.39542035293561
CAGNANO VARANO,2021-11-01,37.25505038557979
CAGNANO VARANO,2021-12-01,33.98826701991768
CANDELA,2014-03-01,24.278124084842908
CANDELA,2014-04-01,24.51784294858386
CANDELA,2014-05-01,26.569886625109824
CANDELA,2014-06-01,29.195498472995023
CANDELA,2014-07-01,30.484458017822032
CANDELA,2014-08-01,32.15495962849852
CANDELA,2014-09-01,31.971593523825465
CANDELA,2014-10-01,30.3462745262101
CANDELA,2014-11-01,26.494456762749447
CANDELA,2014-12-01,25.40643433878593
CANDELA,2015-01-01,25.20562272518094
CANDELA,2015-02-01,25.00857632933105
CANDELA,2015-03-01,25.287202443207967
CANDELA,2015-04-01,24.94331255490943
CANDELA,2015-05-01,26.606283730075724
CANDELA,2015-06-01,28.800778145002724
CANDELA,2015-07-01,30.756181232481282
CANDELA,2015-08-01,34.683303351043804
CANDELA,2015-09-01,36.055725222775386
CANDELA,2015-10-01,36.97192820984813
CANDELA,2015-11-01,35.86495418985064
CANDELA,2015-12-01,34.96004685604318
CANDELA,2016-01-01,35.3077019620968
CANDELA,2016-02-01,32.51014517006234
CANDELA,2016-03-01,30.60745513115509
CANDELA,2016-04-01,28.378446220139733
CANDELA,2016-05-01,29.48291009496716
CANDELA,2016-06-01,30.573568171359245
CANDELA,2016-07-01,31.592687110404555
CANDELA,2016-08-01,34.682675814751285
CANDELA,2016-09-01,34.483119273731326
CANDELA,2016-10-01,33.38995105216919
CANDELA,2016-11-01,29.96862318537422
CANDELA,2016-12-01,29.101368029117687
CANDELA,2017-01-01,26.9878257959252
CANDELA,2017-02-01,25.31481404007865
CANDELA,2017-03-01,23.16110948416517
CANDELA,2017-04-01,25.87081119524746
CANDELA,2017-05-01,27.142199723884037
CANDELA,2017-06-01,28.173869388779654
CANDELA,2017-07-01,26.95644898129942
CANDELA,2017-08-01,28.382211437894828
CANDELA,2017-09-01,29.947286951428694
CANDELA,2017-10-01,31.12580010877296
CANDELA,2017-11-01,28.670878132451996
CANDELA,2017-12-01,26.2711793498724
CANDELA,2018-01-01,24.972179224365142
CANDELA,2018-02-01,24.467640045182616
CANDELA,2018-03-01,25.949880768104425
CANDELA,2018-04-01,26.504622850688197
CANDELA,2018-05-01,28.86666945571686
CANDELA,2018-06-01,28.025770823745972
CANDELA,2018-07-01,27.79609254068527
CANDELA,2018-08-01,28.57674768857466
CANDELA,2018-09-01,29.703802869932648
CANDELA,2018-10-01,29.24946659415136
CANDELA,2018-11-01,28.56043174496925
CANDELA,2018-12-01,28.267999832656994
CANDELA,2019-01-01,27.268962054972178
CANDELA,2019-02-01,23.13851817763461
CANDELA,2019-03-01,23.917918252938964
CANDELA,2019-04-01,24.625779190896544
CANDELA,2019-05-01,26.46069531021211
CANDELA,2019-06-01,26.97778521524495
CANDELA,2019-07-01,31.193574028364644
CANDELA,2019-08-01,33.06739739781617
CANDELA,2019-09-01,30.622516002175463
CANDELA,2019-10-01,27.76684934945405
CANDELA,2019-11-01,26.63602895034096
CANDELA,2019-12-01,30.585742375434048
CANDELA,2020-01-01,30.058988411496465
CANDELA,2020-02-01,28.648286825921435
CANDELA,2020-03-01,22.64401957913233
CANDELA,2020-04-01,22.07798184328327
CANDELA,2020-05-01,24.02961971300674
CANDELA,2020-06-01,29.548173869388783
